2008-01-03	15:54:10.374105	M15	ON
2008-01-03	15:54:10.374105	M15	ON
2008-01-03	15:54:18.668507	M15	OFF
2008-01-03	15:54:41.59487	M15	ON
2008-01-03	15:54:41.59487	M15	ON
2008-01-03	15:54:42.570814	M15	OFF
2008-01-03	15:54:48.496396	M15	ON
2008-01-03	15:54:52.673053	M15	OFF
2008-01-03	16:32:59.628868	M15	ON
2008-01-03	16:39:45.98604	M15	ON
2008-01-03	16:39:45.98604	M15	ON
2008-01-03	16:39:48.961324	M15	OFF
2008-01-03	17:08:04.631943	M15	ON
2008-01-03	17:08:04.631943	M15	ON
2008-01-03	17:08:04.631943	M15	ON
2008-01-03	17:08:04.631943	M15	ON
2008-01-03	17:08:07.927674	M15	OFF
2008-01-04	10:11:36.441539	M15	ON
2008-01-04	10:11:38.24642	M15	OFF
2008-01-04	10:11:38.24642	M15	OFF
2008-01-04	11:15:24.596289	M15	ON
2008-01-04	11:15:30.640896	M15	OFF
2008-01-04	11:15:30.640896	M15	OFF
2008-01-04	11:15:30.640896	M15	OFF
2008-01-04	11:15:30.640896	M15	OFF
2008-01-04	11:26:40.67796	M15	ON
2008-01-04	11:26:42.726771	M15	OFF
2008-01-04	11:55:27.671052	M15	ON
2008-01-04	11:55:27.671052	M15	ON
2008-01-04	11:55:27.671052	M15	ON
2008-01-04	11:55:30.47385	M15	OFF
2008-01-04	11:55:30.47385	M15	OFF
2008-01-04	11:55:30.47385	M15	OFF
2008-01-04	11:55:37.288359	M15	ON
2008-01-04	11:55:39.40718	M15	ON
2008-01-04	11:55:44.647831	M15	OFF
2008-01-04	11:55:44.647831	M15	OFF
2008-01-04	11:56:01.730641	M15	ON
2008-01-04	11:56:01.730641	M15	ON
2008-01-04	11:56:01.730641	M15	ON
2008-01-04	11:56:02.163547	M15	OFF
2008-01-04	11:56:55.665838	M15	ON
2008-01-04	11:57:03.341306	M15	ON
2008-01-04	11:57:03.96317	M15	OFF
2008-01-04	11:57:09.669878	M15	OFF
2008-01-04	11:57:09.669878	M15	OFF
2008-01-04	11:57:09.669878	M15	OFF
2008-01-04	11:57:10.384792	M15	ON
2008-01-04	11:57:14.792496	M15	OFF
2008-01-04	12:21:48.633644	M15	ON
2008-01-04	12:21:48.633644	M15	ON
2008-01-04	12:21:48.633644	M15	ON
2008-01-04	12:21:48.633644	M15	ON
2008-01-04	12:21:51.905379	M15	OFF
2008-01-04	12:26:15.331741	M15	OFF
2008-01-04	12:26:58.528702	M15	ON
2008-01-04	12:27:02.769393	M15	OFF
2008-01-04	12:27:05.991178	M15	ON
2008-01-04	12:27:11.633775	M15	OFF
2008-01-04	12:27:11.633775	M15	OFF
2008-01-04	12:28:13.918367	M15	ON
2008-01-04	12:28:19.651941	M15	OFF
2008-01-04	12:28:19.651941	M15	OFF
2008-01-04	12:29:44.610924	M15	ON
2008-01-04	12:29:44.610924	M15	ON
2008-01-04	12:29:44.610924	M15	ON
2008-01-04	12:29:44.610924	M15	ON
2008-01-04	12:29:44.610924	M15	ON
2008-01-04	13:08:43.847735	M15	ON
2008-01-04	13:08:50.662317	M15	OFF
2008-01-04	13:08:50.662317	M15	OFF
2008-01-04	13:08:50.662317	M15	OFF
2008-01-04	13:10:44.517637	M15	ON
2008-01-04	13:10:49.681287	M15	OFF
2008-01-04	13:10:49.681287	M15	OFF
2008-01-04	13:19:39.308511	M15	ON
2008-01-04	13:19:44.793138	M15	OFF
2008-01-04	13:20:38.406473	M15	ON
2008-01-04	13:20:44.557063	M15	OFF
2008-01-04	13:21:39.320099	M15	ON
2008-01-04	13:21:39.320099	M15	ON
2008-01-04	13:21:41.338932	M15	OFF
2008-01-04	13:21:53.46073	M15	ON
2008-01-04	13:21:55.380894	M15	OFF
2008-01-04	13:24:49.21907	M15	OFF
2008-01-04	13:25:50.721558	M15	ON
2008-01-04	13:25:50.721558	M15	ON
2008-01-04	13:25:50.721558	M15	ON
2008-01-04	13:25:56.162154	M15	OFF
2008-01-04	13:25:56.162154	M15	OFF
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:07.864395	M15	ON
2008-01-04	13:26:10.600081	M15	OFF
2008-01-04	13:26:19.78137	M15	ON
2008-01-04	13:26:28.101761	M15	OFF
2008-01-04	13:26:28.717683	M15	ON
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:26:41.804783	M15	OFF
2008-01-04	13:27:06.772926	M15	ON
2008-01-04	13:27:10.839619	M15	OFF
2008-01-04	13:30:28.241108	M15	ON
2008-01-04	13:30:28.241108	M15	ON
2008-01-04	13:30:30.685865	M15	OFF
2008-01-04	13:30:39.578246	M15	ON
2008-01-04	13:30:39.578246	M15	ON
2008-01-04	13:30:46.11778	M15	OFF
2008-01-04	13:30:46.11778	M15	OFF
2008-01-04	13:30:46.707711	M15	ON
2008-01-04	13:31:02.5579	M15	OFF
2008-01-04	13:31:08.102128	M15	ON
2008-01-04	13:31:13.796696	M15	OFF
2008-01-04	13:31:13.796696	M15	OFF
2008-01-04	13:31:13.796696	M15	OFF
2008-01-04	13:31:13.796696	M15	OFF
2008-01-04	13:31:13.796696	M15	OFF
2008-01-04	13:33:47.81038	M15	OFF
2008-01-04	13:49:43.663643	M15	ON
2008-01-04	13:49:43.663643	M15	ON
2008-01-04	13:49:46.149423	M15	OFF
2008-01-04	13:49:46.149423	M15	OFF
2008-01-04	13:49:49.898166	M15	OFF
2008-01-04	13:50:04.510108	M15	ON
2008-01-04	13:50:04.510108	M15	ON
2008-01-04	13:50:06.967909	M15	OFF
2008-01-04	13:50:16.728211	M15	ON
2008-01-04	13:50:19.257025	M15	OFF
2008-01-04	13:50:19.257025	M15	OFF
2008-01-04	13:50:20.607932	M15	ON
2008-01-04	13:50:21.870826	M15	OFF
2008-01-04	13:50:29.545241	M15	ON
2008-01-04	13:50:32.342095	M15	OFF
2008-01-04	13:50:32.342095	M15	OFF
2008-01-04	13:50:34.7896	M15	ON
2008-01-04	13:50:36.126801	M15	OFF
2008-01-04	13:50:36.750783	M15	ON
2008-01-04	13:50:39.678558	M15	OFF
2008-01-04	13:50:40.47052	M15	ON
2008-01-04	13:50:40.47052	M15	ON
2008-01-04	13:50:41.845418	M15	OFF
2008-01-04	13:50:48.37983	M15	ON
2008-01-04	13:50:52.135639	M15	OFF
2008-01-04	13:51:58.660893	M15	ON
2008-01-04	13:51:58.660893	M15	ON
2008-01-04	13:52:01.835657	M15	OFF
2008-01-04	13:52:04.48491	M15	ON
2008-01-04	13:52:14.686727	M15	OFF
2008-01-04	13:52:14.686727	M15	OFF
2008-01-04	13:52:14.686727	M15	OFF
2008-01-04	13:55:10.849013	M15	ON
2008-01-04	13:55:10.849013	M15	ON
2008-01-04	13:55:18.606465	M15	OFF
2008-01-04	13:55:21.375252	M15	ON
2008-01-04	13:55:25.249953	M15	OFF
2008-01-04	13:55:28.228767	M15	ON
2008-01-04	13:55:28.228767	M15	ON
2008-01-04	13:55:37.151107	M15	OFF
2008-01-04	13:56:46.40915	M15	ON
2008-01-04	13:56:47.27606	M15	OFF
2008-01-04	13:57:34.609654	M15	ON
2008-01-04	13:57:34.609654	M15	ON
2008-01-04	13:57:36.162551	M15	OFF
2008-01-04	13:57:36.162551	M15	OFF
2008-01-04	13:57:43.689996	M15	ON
2008-01-04	13:57:46.977772	M15	OFF
2008-01-04	13:57:51.905405	M15	ON
2008-01-04	13:57:55.590101	M15	OFF
2008-01-04	13:57:59.719	M15	ON
2008-01-04	13:58:02.250595	M15	OFF
2008-01-04	14:42:24.130348	M15	ON
2008-01-04	14:42:28.592917	M15	OFF
2008-01-04	14:42:40.689982	M15	ON
2008-01-04	14:42:47.358459	M15	OFF
2008-01-04	14:42:57.614731	M15	ON
2008-01-04	14:42:59.527662	M15	OFF
2008-01-04	14:43:28.644333	M15	ON
2008-01-04	14:43:34.601878	M15	OFF
2008-01-04	15:17:23.873802	M15	ON
2008-01-04	15:17:23.873802	M15	ON
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:17:28.717486	M15	OFF
2008-01-04	15:31:41.439837	M15	ON
2008-01-04	15:31:43.753694	M15	OFF
2008-01-04	15:36:51.751404	M15	ON
2008-01-04	15:36:55.424244	M15	OFF
2008-01-04	15:37:10.334369	M15	ON
2008-01-04	15:37:12.629966	M15	OFF
2008-01-04	15:45:34.89218	M15	OFF
2008-01-04	15:45:34.89218	M15	OFF
2008-01-04	15:45:34.89218	M15	OFF
2008-01-04	15:45:34.89218	M15	OFF
2008-01-04	15:58:05.697861	M15	ON
2008-01-04	15:58:09.185555	M15	OFF
2008-01-04	15:58:20.106782	M15	ON
2008-01-04	15:58:24.11642	M15	OFF
2008-01-04	15:58:26.522334	M15	ON
2008-01-04	15:58:33.634862	M15	OFF
2008-01-04	15:58:33.634862	M15	OFF
2008-01-04	15:58:33.634862	M15	OFF
2008-01-04	16:00:56.830839	M15	ON
2008-01-04	16:00:59.23693	M15	OFF
2008-01-04	16:01:09.312001	M15	ON
2008-01-04	16:01:09.312001	M15	ON
2008-01-04	16:01:13.401714	M15	OFF
2008-01-04	16:02:36.166956	M15	ON
2008-01-04	16:02:38.277823	M15	OFF
2008-01-04	16:03:09.370631	M15	ON
2008-01-04	16:03:10.658547	M15	OFF
2008-01-04	16:10:54.5942	M15	ON
2008-01-04	16:11:01.606792	M15	OFF
2008-01-04	16:11:01.606792	M15	OFF
2008-01-04	16:11:01.606792	M15	OFF
2008-01-04	16:11:01.606792	M15	OFF
2008-01-04	16:14:08.598742	M15	ON
2008-01-04	16:14:08.598742	M15	ON
2008-01-04	16:14:08.598742	M15	ON
2008-01-04	16:14:08.598742	M15	ON
2008-01-04	16:14:14.771285	M15	OFF
2008-01-04	16:14:26.164527	M15	ON
2008-01-04	16:14:28.938304	M15	OFF
2008-01-04	16:15:21.261637	M15	ON
2008-01-04	16:15:25.694335	M15	OFF
2008-01-04	16:15:26.64307	M15	ON
2008-01-04	16:15:36.365607	M15	OFF
2008-01-04	16:15:36.365607	M15	OFF
